"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1007","MIR4253",0.390770756155685,0.0306262118946113,0.226242381090701,1,1
"1008","LACTBL1",0.61270608199067,-0.038092577745158,0.241696613541052,0.366823328851031,1
"1009","C1orf234",2.85754212363496,0.0918137976121812,0.210424746738881,1,1
"1010","KDM1A",966.377991189597,-0.114568359296582,0.0880135781346602,1,1
"1011","MIR4419A",1.69076551559176,0.00623068368683157,0.197848156773115,1,1
"1012","MIR3115",0.238557661082233,0.0115497343342866,0.228014541867812,1,1
"1013","HTR1D",47.9301917395394,-0.0377393428589917,0.175738030815735,1,1
"1014","HNRNPR",1420.83936791448,-0.0491368968124247,0.103800812876981,1,1
"1015","ZNF436-AS1",87.3709057330399,0.00164262204736262,0.12366343584732,1,1
"1016","LINC01355",84.1131344135501,0.270198206099897,0.155097333887062,1,1
"1017","ZNF436",503.468660583245,-0.193501526568675,0.115418380582592,1,1
"1018","LOC101928163",0.227533904395539,-0.00517482302958816,0.227454104246446,1,1
"1019","ASAP3",556.261814932405,-0.0713333499283857,0.132919330684417,1,1
"1020","ID3",546.189449850909,0.242104410353705,0.175022142738043,1,1
"1021","MDS2",1.73353871043471,0.0252215054135338,0.21800829918314,1,1
"1022","PITHD1",1005.7050223082,-0.185866201702064,0.149096386100104,1,1
"1023","ELOA-AS1",12.8435643467411,0.0332485329047885,0.161761102431949,1,1
"1024","RPL11",1347.80045973577,0.0871399707556771,0.120298220008344,1,1
"1025","ELOA",658.84462871635,0.0636696039752829,0.0915394662835161,1,1
"1026","LYPLA2",208.480702289745,-0.0412826248929916,0.115959754179157,1,1
"1027","CNR2",0.274433752830385,-0.00382689945669602,0.231380619386232,1,1
"1028","GALE",162.252535841243,-0.221284819101437,0.124697614224178,1,1
"1029","HMGCL",208.464711460072,-0.14835934883208,0.120780620405012,1,1
"1030","FUCA1",107.300661857896,-0.406527235706847,0.130359003509632,1,1
"1031","MIR378F",0.0361681791090113,-0.000726882193930493,0.235805011761683,1,1
"1032","SRSF10",32.8499283455848,0.240949760327514,0.163692721715353,1,1
"1033","PNRC2",14.2764102978298,0.00454660419797609,0.202128615809853,1,1
"1034","MYOM3",3.87280528298035,0.0645910591903083,0.217376639905111,1,1
"1035","IL22RA1",2.2338661392074,0.100597548497497,0.256596711378334,0.513858610237947,1
"1036","LOC284632",3.28043363967816,0.149767408931128,0.274764299503409,0.545892797416931,1
"1037","STPG1",210.440607214719,0.0518691763522465,0.109039584424207,1,1
"1038","GRHL3",13.2603377756923,-0.0162897080802731,0.175618107991175,1,1
"1039","RCAN3",105.161920439509,0.189799988382222,0.230685725524665,1,1
"1040","LOC100506985",12.3688353731063,0.0965561712498813,0.202451294418195,1,1
"1041","RCAN3AS",1.13460387339541,-0.0150731353886236,0.211470739183895,1,1
"1042","SRRM1",1479.23000374261,0.0122524840885231,0.119900874584001,1,1
"1043","MIR6731",0.0682348796229663,0.000368035683136846,0.235801733651243,1,1
"1044","RUNX3",34.6707736799194,-0.00469838307523027,0.164378189980574,1,1
"1045","MIR4425",0,0,0.238584144831736,NA,NA
"1046","SYF2",265.922979972282,-0.0363088931800792,0.0797276261033757,1,1
"1047","RSRP1",1057.38735202563,0.0706148906131132,0.132572637829206,1,1
"1048","RHD",29.3877403495787,0.0834536898195203,0.185985103200053,1,1
"1049","TMEM50A",491.121366264524,-0.100949473125563,0.113395073157101,1,1
"1050","LDLRAP1",465.39258162893,0.356658117321063,0.378395113066562,0.449512771707666,1
"1051","LOC646471",213.216867477676,0.0905967379673102,0.126689725307397,1,1
"1052","PAQR7",192.221656754729,-0.242136445940044,0.0992891031780248,1,1
"1053","AUNIP",22.7858906999219,-0.126202462534367,0.167365758205839,1,1
"1054","MTFR1L",537.130600954312,0.0536274112013801,0.0884584267223309,1,1
"1055","SELENON",1609.67691380527,-0.00486970551271417,0.114072153936746,1,1
"1056","PAFAH2",144.416674092458,0.164751161254608,0.149242319162566,1,1
"1057","MIR3917",0.173984608734488,0.00655379732598724,0.232066024101702,1,1
"1058","EXTL1",937.775418046246,-0.206396477516967,0.191828121821127,1,1
"1059","TRIM63",1.25388102516013,0.0359729118891821,0.212617971373065,1,1
"1060","PDIK1L",189.713093527475,-0.0423100021613115,0.111410641224052,1,1
"1061","SLC30A2",10.6753995011784,-0.139235186240718,0.218388201286258,1,1
"1062","ZNF593",93.1526046265725,-0.0938008673772376,0.125916689887393,1,1
"1063","CNKSR1",84.7827178647899,0.104869769613003,0.174316554382346,1,1
"1064","CEP85",599.762595518348,0.137910402546784,0.177005960889498,1,1
"1065","LOC101928303",10.2556325669885,-0.110487124446844,0.165745432153195,1,1
"1066","FAM110D",39.5714458263226,-0.129732130785433,0.166192269895471,1,1
"1067","CATSPER4",0.921278529416386,-0.0570895389825811,0.240632509632828,0.574146625354168,1
"1068","UBXN11",323.234537202043,-0.0973321662672452,0.144902920677218,1,1
"1069","AIM1L",0.962791484645943,-0.0581511544570653,0.228255903057859,0.961716534005439,1
"1070","ZNF683",1.55307963058681,0.0666642661716123,0.227115909748463,1,1
"1071","CD52",8.47562966905162,0.0495656851117702,0.189500023359469,1,1
"1072","DHDDS",529.145488933015,-0.0793323655284083,0.0823317787291262,1,1
"1073","LOC101928324",23.2056353219442,0.296082296278061,0.217571016384106,1,1
"1074","HMGN2",160.435895399455,-0.130635379596913,0.143680772081964,1,1
"1075","MIR1976",0.465614008582853,0.0588466085758096,0.240852487945213,0.579006747022008,1
"1076","PIGV",176.365324914934,0.182945383289472,0.110121791449574,1,1
"1077","LOC101928728",6.83582780618563,-0.0746439350798831,0.178172579970627,1,1
"1078","ARID1A",3239.11416669591,0.0958685289067647,0.0695820145975597,1,1
"1079","SFN",38.5703723282168,-0.804442221976623,0.772895885477768,0.00796169276155731,1
"1080","ZDHHC18",367.936232784139,0.0225996555317614,0.139130132278979,1,1
"1081","GPN2",292.224722933603,-0.0382864898337319,0.0965722267785898,1,1
"1082","GPATCH3",249.018019920682,-0.074954147445464,0.12746445234077,1,1
"1083","NR0B2",1.30460847264771,-0.0472885050000385,0.22532171650546,1,1
"1084","KDF1",12.8822343058611,0.0512206592163919,0.191978704038058,1,1
"1085","TRNP1",318.79893812915,-0.0936867809365652,0.174464977872895,1,1
"1086","FAM46B",35.8348129900671,0.0839548836118127,0.179019649414618,1,1
"1087","SLC9A1",781.202468502275,-0.216509143638889,0.158264918658952,1,1
"1088","WDTC1",1857.59841065173,0.153374081758624,0.0748735071438254,1,1
"1089","ACTG1P20",70.9634978176342,0.0936195847014235,0.127509320172446,1,1
"1090","MAP3K6",301.802916395888,0.0414692899070518,0.135896762689915,1,1
"1091","FCN3",6.73369322129784,-0.0582268711609835,0.200736668833309,1,1
"1092","SYTL1",49.6909821682152,0.263835935306558,0.277681511174519,0.956658586846555,1
"1093","GPR3",34.1412198579414,-1.1922371530491,0.536268376427834,0.0441112698658354,1
"1094","CD164L2",2.78958656084546,-0.238481135099294,0.391821634506749,0.123861914900488,1
"1095","IFI6",702.578224045116,-0.154372436663047,0.147526978467643,1,1
"1096","FGR",136.704081722544,0.22594532932765,0.154490942143613,1,1
"1097","SCARNA1",11.6394273586756,-0.0547490403506598,0.184334719257081,1,1
"1098","PPP1R8",393.973763949274,-0.0361481645942102,0.119390088268605,1,1
"1099","FAM76A",172.81001817825,-0.0637603746534455,0.117588209456589,1,1
"1100","STX12",941.895387799148,-0.203866865896586,0.126021414523775,1,1
"1101","THEMIS2",244.285325566971,0.073020907837575,0.179010246378425,1,1
"1102","XKR8",121.316516840173,0.328543569915137,0.137314885276096,1,1
"1103","SMPDL3B",14.5676664183903,-0.0129317140877932,0.169305205202368,1,1
"1104","RPA2",286.273724604533,-0.18068295519217,0.10843556145172,1,1
"1105","DNAJC8",572.216032890887,-0.150930459710386,0.0914895823259572,1,1
"1106","PTAFR",139.406459897583,0.0629881176449999,0.170934484070806,1,1
"1107","ATPIF1",620.173456889357,-0.168797446440936,0.132162432997656,1,1
"1108","MED18",84.2830340889033,0.0760437947908582,0.114540407827495,1,1
"1109","SESN2",328.036910519763,0.0276519259291331,0.158301222749092,1,1
"1110","SNORA73B",3875.39501496662,0.137791533491248,0.163684240861608,1,1
"1111","SNHG12",86.7138018326238,0.120816722509507,0.129768524161472,1,1
"1112","SNORA61",14.934736862924,0.142091729298147,0.18456645756543,1,1
"1113","SNORA44",30.8855981935077,0.269358151224074,0.179671884680516,1,1
"1114","SNORA16A",17.1428919602529,0.176043398614075,0.161862504452814,1,1
"1115","RAB42",12.1603549102828,0.126875174022063,0.196495606513462,1,1
"1116","TRNAU1AP",157.601732340814,0.233199017753758,0.109304660643592,1,1
"1117","SNORD99",5.19245591240633,0.0723114528525808,0.18535503570503,1,1
"1118","RNU11",128.523648426581,0.120759927003199,0.221330685365094,1,1
"1119","YTHDF2",405.62712576247,-0.233961723629372,0.107951340239336,1,1
"1120","GMEB1",152.808327710766,0.0442483158152435,0.0834620966451327,1,1
"1121","OPRD1",138.584093241123,-0.0179349104589929,0.186683203143099,1,1
"1122","TMEM200B",22.2059712618854,0.090189777270488,0.174612585998049,1,1
"1123","MECR",346.912355550082,-0.24274787883174,0.101474728642429,1,1
"1124","LINC01756",9.87677814479708,-0.0447068919882723,0.198672585099623,1,1
"1125","LINC01648",0.577550981474608,-0.0711666436883975,0.238707311090446,0.71198632632034,1
"1126","LAPTM5",690.828211246232,-0.0133141104951562,0.175592266131994,1,1
"1127","MIR4420",1.20514152016869,0.020950629873374,0.219024281082306,1,1
"1128","SNORD103A",0,0,0.238584144831736,NA,NA
"1129","SNORD103B",0,0,0.238584144831736,NA,NA
"1130","SNORD103C",1.87999242223165,0.127819139878129,0.242241368755423,0.906057864240244,1
"1131","SDC3",5141.66902933663,-0.129715964233211,0.108099910823355,1,1
"1132","NKAIN1",169.397993272803,0.215930234824355,0.23245701167316,1,1
"1133","SNRNP40",247.987446661921,-0.0593688406530171,0.138698592368788,1,1
"1134","FABP3",458.06058157151,-0.165884021747325,0.152072510321743,1,1
"1135","ZCCHC17",571.445330561076,-0.27208681758528,0.112188654271204,1,1
"1136","LINC01225",0.303979455748725,-0.0108252367868487,0.23659791057104,0.717164361530765,1
"1137","SERINC2",21.319783376157,-0.0883197332476782,0.180376306942954,1,1
"1138","LINC01226",0.606112817171581,-0.0196995491207668,0.234125537394546,0.788306077870915,1
"1139","PEF1",561.71264889173,-0.216898746313896,0.107109652567009,1,1
"1140","TINAGL1",259.412019972811,0.095978854136171,0.156671596262168,1,1
"1141","HCRTR1",7.901007784332,-0.269280328486617,0.306067796708891,0.714179763112625,1
"1142","MIR4254",1.575767409056,0.04549776840742,0.205853315349725,1,1
"1143","ADGRB2",5114.84201304031,-0.204727219987816,0.165607478295766,1,1
"1144","COL16A1",1968.53844154968,0.0858801893680241,0.180642556032843,1,1
"1145","SPOCD1",29.2290942157768,-0.0683160805881405,0.194040022641442,1,1
"1146","MIR5585",1.7632694565752,0.117813673751767,0.239066198210102,0.920239340845602,1
"1147","TMEM39B",212.465918459895,-0.172536337263608,0.0916562895433667,1,1
"1148","CCDC28B",121.979389629493,0.0382551173995278,0.125274671583196,1,1
"1149","EIF3I",672.650485770443,-0.231412591559174,0.0935478157487711,1,1
"1150","TXLNA",1124.98928138214,0.12531027902004,0.0938059692652386,1,1
"1151","LCK",4.63018348415625,0.0539014363836738,0.195120667911566,1,1
"1152","DCDC2B",80.3552087018928,-0.0287577046392336,0.147935829562843,1,1
"1153","IQCC",113.864075908175,-0.0623699475617229,0.136640330060821,1,1
"1154","MTMR9LP",120.511121537899,0.150645181718326,0.181532287848777,1,1
"1155","TMEM234",136.764807151594,-0.107857050596088,0.131956037576223,1,1
"1156","FAM167B",26.0289983938963,0.331867895365876,0.27120332160266,1,1
"1157","BSDC1",1653.40573966895,0.0965083074664617,0.0806942753100932,1,1
"1158","TSSK3",85.6681156141701,0.441739926041277,0.245054329103251,1,1
"1159","MARCKSL1",3270.98618683382,0.00732980656141727,0.169616851117793,1,1
"1160","FAM229A",54.018822863152,0.244077886437793,0.178421290369407,1,1
"1161","ZBTB8B",115.050248443301,0.14260542269364,0.133942276585677,1,1
"1162","ZBTB8OS",114.069608709866,0.118154313776007,0.0957942263916177,1,1
"1163","RBBP4",1046.15250540571,0.0568544097759493,0.0823980019180105,1,1
"1164","KIAA1522",1144.27108054651,0.0174776933410215,0.174511822657964,1,1
"1165","YARS",1167.5060817045,-0.167187542258838,0.142387875406675,1,1
"1166","FNDC5",246.874821055898,-0.0959730782936382,0.164297436868516,1,1
"1167","HPCA",1146.05214874799,-0.178176928457097,0.218761133190203,1,1
"1168","TMEM54",291.460108143331,0.110618997820127,0.123165387749469,1,1
"1169","AK2",548.290684676069,0.0785825080630237,0.127906030461795,1,1
"1170","TRIM62",523.873225754198,0.214905782300443,0.177147130487873,1,1
"1171","MIR3605",3.69340647969779,-0.0454277484148205,0.182269404602668,1,1
"1172","ZNF362",721.008316818433,0.0586563601179915,0.0848845092204875,1,1
"1173","A3GALT2",4.66682599320897,-0.0695865491328602,0.204012338593239,1,1
"1174","HMGB4",9.63523770147901,0.104889922944856,0.18103049700165,1,1
"1175","C1orf94",15.8811108777012,-0.439328221880735,0.435180705278927,0.320573154870557,1
"1176","MIR552",0.123011549794305,-0.000834132410822384,0.235407970045794,1,1
"1177","GJB5",20.9909222127716,-0.342266074943417,0.267137737472063,1,1
"1178","GJB4",14.3201430157009,-0.0610367926659395,0.182794587354457,1,1
"1179","GJB3",42.995324813533,-0.0763917179647289,0.184978096021699,1,1
"1180","SMIM12",503.517990152535,-0.107464305392259,0.106326603480928,1,1
"1181","GJA4",151.702946561697,0.129653707229316,0.16185890806212,1,1
"1182","LOC653160",52.0287015283485,-0.30005562924869,0.19097824745118,1,1
"1183","TMEM35B",48.6959368369142,-0.118756666097763,0.143572956164713,1,1
"1184","ZMYM6",348.492784104843,-0.050707411393543,0.112483414758308,1,1
"1185","ZMYM1",113.553738294843,0.0371273135099673,0.136252689728088,1,1
"1186","NCDN",10887.936734795,-0.0980347854564779,0.179168105015143,1,1
"1187","PSMB2",654.635113384442,-0.301082907091654,0.133042490211837,1,1
"1188","C1orf216",1324.59878523528,-0.136172358584649,0.170582149750944,1,1
"1189","CLSPN",69.2848900932125,-0.195002829544354,0.179795094615541,1,1
"1190","AGO1",1746.46298096981,0.0992613285630452,0.0778552413875737,1,1
"1191","ADPRHL2",253.412988821156,-0.0259027799371629,0.123325730668774,1,1
"1192","TEKT2",36.2475005025682,0.635902037133829,0.246451080634022,1,1
"1193","MAP7D1",5774.24581190289,-0.0453727633564089,0.117409488560756,1,1
"1194","TRAPPC3",307.244208537446,-0.0701059481499083,0.0932478765832359,1,1
"1195","SH3D21",244.48664982281,-0.026830922043952,0.171017933395737,1,1
"1196","EVA1B",161.121330316193,0.0485521147105075,0.15827996922469,1,1
"1197","LSM10",180.777131567182,0.0368073720247316,0.127009536910717,1,1
"1198","MRPS15",206.946424052806,0.016189860335743,0.0952091719444427,1,1
"1199","CSF3R",215.108418361663,0.112862018578534,0.171779473185084,1,1
"1200","OSCP1",125.045118418994,-0.257428081940252,0.141682698137464,1,1
"1201","MIR4255",0.68382310292496,-0.0204350845002893,0.219837639197688,1,1
"1202","LINC01137",24.9095996549489,0.231513666869389,0.20297245230215,1,1
"1203","ZC3H12A",46.1734892063384,0.0116525391911597,0.168291207746279,1,1
"1204","MEAF6",545.602710728287,-0.24689327413426,0.1422429082964,1,1
"1205","MIR6732",0.515221304504482,-0.00533025403669293,0.222181422098675,1,1
"1206","MIR5581",2.89891865181806,-0.0455830901395257,0.196703570570689,1,1
"1207","GNL2",231.373605307739,-0.114763292649424,0.10881635133648,1,1
"1208","DNALI1",195.963193735839,0.112666752448685,0.131633052156487,1,1
"1209","RSPO1",2.89271283668257,-0.111659759311341,0.220949971165104,1,1
"1210","C1orf109",156.826203808565,-0.0914574053231973,0.104702111622389,1,1
"1211","EPHA10",504.181594026917,-0.125135112409164,0.180694641285519,1,1
"1212","MANEAL",322.043998527667,-0.111799178048952,0.140753194765247,1,1
"1213","CDCA8",33.0933225816948,-0.0523970131412713,0.146020568665152,1,1
"1214","C1orf122",600.909647378783,0.0436455416032141,0.13597340653303,1,1
"1215","MTF1",604.551676479547,0.156377861418946,0.121722589587731,1,1
"1216","SF3A3",492.606317236163,-0.173653466116132,0.0790244470527016,1,1
"1217","UTP11",140.262679710452,-0.21661515289527,0.12343250564522,1,1
"1218","POU3F1",62.2041350653581,-0.189621791361811,0.211174384898449,1,1
"1219","FHL3",117.535317030446,0.0947383362295144,0.113323008711958,1,1
"1220","MIR3659",0.197095702763407,0.000512374491383781,0.229603437944788,1,1
"1221","LINC01343",3.93351490344772,-0.105952179289596,0.202124622695919,1,1
"1222","RHBDL2",186.580484972146,0.113569503145194,0.184249702034786,1,1
"1223","GJA9-MYCBP",18.010185965705,0.545236669086672,0.313827542666953,1,1
"1224","LOC105378663",8.63870484882202,0.133940929874093,0.168113611662577,1,1
"1225","MYCBP",6.18600859177551,0.0909721586618404,0.190046148770961,1,1
"1226","GJA9",0,0,0.238584144831736,NA,NA
"1227","NDUFS5",663.993100193819,-0.181427185145722,0.137278172288699,1,1
"1228","AKIRIN1",815.566251263414,-0.0111537917734495,0.108471779190824,1,1
"1229","KIAA0754",660.255829620574,-0.0269117305180133,0.144175765742188,1,1
"1230","LOC101929516",4.23041006358858,-0.00751258941457507,0.182604245537126,1,1
"1231","SNORA55",5.17460158842294,-0.0331453065559823,0.179508930238832,1,1
"1232","PABPC4",694.004140446018,0.0214598202162443,0.0807984660436072,1,1
"1233","OXCT2P1",14.4578533640064,-0.0284653035864448,0.18042755116968,1,1
"1234","PPIEL",180.149552427472,0.0457125792144033,0.133754826757373,1,1
"1235","HEYL",223.647314222954,-0.118609069810603,0.16619943947636,1,1
"1236","HPCAL4",4433.41046814334,-0.0662096629105449,0.173948676490489,1,1
"1237","NT5C1A",108.072411706455,-0.0593499307640321,0.156652334426232,1,1
"1238","PPIE",336.002772850956,0.0155687990654655,0.0884538452806286,1,1
"1239","OXCT2",15.421974060304,0.0451296043389975,0.181890583071464,1,1
"1240","TRIT1",215.645658466689,0.128285283350447,0.0969145135975905,1,1
"1241","MYCL",37.1007383791142,0.110702769399886,0.122520293189318,1,1
"1242","LOC101929536",4.25960380258351,0.00121680312193063,0.185186031542527,1,1
"1243","MFSD2A",303.96192475506,-0.0685565876129679,0.148998998951813,1,1
"1244","PPT1",953.737814493712,-0.249858292390816,0.10995147886357,1,1
"1245","CAP1",1441.58040665063,-0.083791468755167,0.107258825504023,1,1
"1246","TMCO2",0.842664137188467,-0.0149005607129267,0.216836682116958,1,1
"1247","ZMPSTE24",371.552063457662,0.148819221150879,0.126411388095959,1,1
"1248","SMAP2",1357.4185479788,-0.197926576813283,0.139745513133784,1,1
"1249","COL9A2",1256.58659599006,0.0978922637186248,0.202151319500978,1,1
"1250","ZFP69B",142.483702122985,-0.154524821260686,0.148526028550126,1,1
"1251","ZFP69",72.5432424425406,0.119922452970071,0.132537842243084,1,1
"1252","ZNF684",52.6348165808583,0.0496778880995346,0.129759808835082,1,1
"1253","EXO5",88.9928190922215,-0.0314961781841233,0.111491143433762,1,1
"1254","RIMS3",6153.06001238609,-0.068280596517199,0.179729389818588,1,1
"1255","NFYC",425.566327562937,0.0060909138794397,0.0937882569827622,1,1
"1256","MIR30E",1.12085704198027,0.0860439725524838,0.234788303202328,0.875660554414729,1
"1257","MIR30C1",0.624874831299246,0.00443374023713377,0.215857828599498,1,1
"1258","CITED4",114.772259711936,-0.172961738555695,0.1357713525162,1,1
"1259","SLFNL1-AS1",52.8274613415689,0.19476971782885,0.163316097145687,1,1
"1260","CTPS1",254.936595114825,0.0538684354649227,0.104746690408823,1,1
"1261","SLFNL1",26.3091821628369,0.243644562213465,0.208669362816404,1,1
"1262","FOXO6",126.894915231745,0.230705401319606,0.1642268369273,1,1
"1263","LOC101929901",3.13070854798666,0.0734855101710862,0.195509481807079,1,1
"1264","EDN2",0.40775472950793,0.0179588578418839,0.225078066945855,1,1
"1265","GUCA2B",0,0,0.238584144831736,NA,NA
"1266","GUCA2A",0.0645480863269746,0.000368035683136847,0.235801733651243,1,1
"1267","PPCS",158.140445971824,-0.186020500512528,0.108401494185627,1,1
"1268","ZMYND12",25.061008292897,-0.30444195184333,0.225562230484426,1,1
"1269","CCDC30",135.965964305588,0.0453319103896244,0.136044944921542,1,1
"1270","P3H1",234.453644960006,0.00640360480446373,0.129748140855643,1,1
"1271","C1orf50",110.559125576283,-0.213371216452692,0.0880805180243072,1,1
"1272","LOC105378683",20.4977751586076,0.0227315549979913,0.151980728456254,1,1
"1273","YBX1",593.085639587888,0.187338059603039,0.129956972713802,1,1
"1274","PPIH",83.458460148561,-0.214432996102233,0.122646625925362,1,1
"1275","CLDN19",5.21061313117044,0.0206864979795647,0.203754230819841,1,1
"1276","ZNF691",92.7446711906488,0.0121482621036362,0.126367242144271,1,1
"1277","LOC339539",5.98120440696121,-0.206609387304637,0.250403520648263,1,1
"1278","SVBP",80.3330346600681,0.0805565920806224,0.0998482847126857,1,1
"1279","ERMAP",146.25729643959,-0.00103332558789645,0.130331374028449,1,1
"1280","SLC2A1",1860.71594272873,-0.102084717636376,0.126915598712632,1,1
"1281","SLC2A1-AS1",29.5567857839774,-0.191078582802271,0.160658580899335,1,1
"1282","EBNA1BP2",405.47922892596,-0.212879966560373,0.132923329024274,1,1
"1283","MIR6733",0.465498770166525,-0.00791390447719552,0.228572448893834,1,1
"1284","FAM183A",0.452620630739607,0.0331121650921583,0.225947949212856,1,1
"1285","TMEM125",248.841749964392,0.0462764056731648,0.209039784434684,1,1
"1286","C1orf210",1.37791423014139,0.00546804959278502,0.211285355125508,1,1
"1287","MPL",52.1295652361838,0.0249637460218223,0.174191871970805,1,1
"1288","MED8",315.501308397681,-0.0541517031320805,0.0744457024670189,1,1
"1289","ELOVL1",771.197598924438,0.0949022460611045,0.197327089485671,1,1
"1290","MIR6734",0.202630288077842,0.00722783387611952,0.232034827877351,1,1
"1291","CDC20",22.0315986349129,0.0226111259216396,0.187301128963626,1,1
"1292","HYI",0,0,0.238584144831736,NA,NA
"1293","MIR6735",0.325328535895621,0.0256956894132539,0.22942387765616,0.97645504711877,1
"1294","KDM4A",816.872369136577,-0.0512723448847239,0.0751525570993515,1,1
"1295","LOC101929592",7.46748924759099,0.0914212149205833,0.180705223988846,1,1
"1296","ARTN",18.5665500591942,-0.0494958071840964,0.17317527737484,1,1
"1297","MIR6079",2.30349758703043,-0.0489809014207348,0.200130642909617,1,1
"1298","B4GALT2",765.186326064279,0.0900122906568122,0.0991103052023461,1,1
"1299","CCDC24",166.627843518853,-0.0424014109342636,0.115637312878636,1,1
"1300","SLC6A9",557.353763024088,0.419113069935819,0.316767418248164,0.944859785896168,1
"1301","ATP6V0B",722.185992205672,-0.145957002447662,0.126369105129192,1,1
"1302","DPH2",220.046876200741,-0.399995269181395,0.12271895244942,1,1
"1303","KLF17",3.46151892694004,0.0149979684690895,0.198578101574274,1,1
"1304","DMAP1",588.026555376202,0.0114349293290297,0.106191158530517,1,1
"1305","SNORA110",5.4022268906762,0.16898117048206,0.22335645140096,1,1
"1306","MIR5584",3.37640501034468,0.130003266750489,0.272063114439205,0.470209614200109,1
"1307","TMEM53",106.155942469276,0.0013921488250924,0.106610015861971,1,1
"1308","C1orf228",69.9253373300421,-0.0493494762680192,0.162000181380213,1,1
"1309","SNORD55",13.8289430403819,0.101966365663901,0.151464387371353,1,1
"1310","SNORD46",8.73817252331025,0.0477971147190713,0.158659281226106,1,1
"1311","SNORD38A",4.38190325477822,-0.0208767733957888,0.184323970369154,1,1
"1312","SNORD38B",3.33337892414683,0.101338411307684,0.206860468712133,1,1
"1313","TCTEX1D4",24.876725071155,-0.0220242689236751,0.187676306127547,1,1
"1314","BTBD19",91.0013639560892,-0.0322304437644386,0.159961706366177,1,1
"1315","PTCH2",260.006001106292,0.0452787522290908,0.165113204889855,1,1
"1316","RPS8",1751.73061697506,0.141463374211462,0.121045517925867,1,1
"1317","BEST4",14.053214214529,-0.0990322671553014,0.178412388766444,1,1
"1318","PLK3",165.953637643757,-0.103259840543126,0.166376316317617,1,1
"1319","UROD",510.168283358894,-0.200722235226414,0.102150067565052,1,1
"1320","HECTD3",690.263633662997,0.0593773849008356,0.0800045233318554,1,1
"1321","TOE1",90.7627841098239,0.0605937027256332,0.114303099842463,1,1
"1322","LINC01144",24.3512037912891,-0.0234090196275461,0.156840455942212,1,1
"1323","HPDL",36.8106481533305,0.062358059034826,0.165816611397514,1,1
"1324","MUTYH",202.231639484841,0.248437524327911,0.154043718699181,1,1
"1325","PRDX1",1531.05312752615,0.0131715435014834,0.124343162617781,1,1
"1326","MMACHC",194.441775325327,0.0309749391253563,0.131786926694955,1,1
"1327","CCDC163",65.6161326661058,0.0995312421246087,0.165311097602831,1,1
"1328","NASP",1088.71157068987,0.130664097559849,0.162903843551176,1,1
"1329","CCDC17",47.5667536249608,0.223970485045976,0.198525995775842,1,1
"1330","RPS15AP10",22.5096044037343,0.196785697417286,0.176873451544103,1,1
"1331","AKR1A1",350.037771639607,-0.111800099876996,0.131070565478311,1,1
"1332","TMEM69",105.483881445531,-0.0112484628667466,0.106733727372906,1,1
"1333","IPP",201.972882629735,-0.0350032325803959,0.134616235469493,1,1
"1334","LOC101929626",0.471418523608122,-0.00366047241984399,0.220339114950029,1,1
"1335","TSPAN1",22.692352536663,0.297654663656698,0.206991325013848,1,1
"1336","UQCRH",354.443554336934,-0.144622533270244,0.153321265873587,1,1
"1337","RAD54L",87.9130090084429,0.137304285460374,0.162769630485882,1,1
"1338","LRRC41",901.755060421532,-0.145841342417519,0.0691244751129969,1,1
"1339","LURAP1",130.123019015682,0.0968212193427077,0.11478606830095,1,1
"1340","FAAH",705.683253638604,0.0802782955641174,0.153983459854927,1,1
"1341","FAAHP1",20.5413189451022,1.26852418843425,0.393643163346596,0.0608402639356702,1
"1342","LINC01398",4.74526656926821,0.227687909486639,0.28133364043926,0.804326340799269,1
"1343","NSUN4",309.008249202061,-0.0493482043607588,0.0748352495098928,1,1
"1344","DMBX1",0.711354334377437,0.0241833952060893,0.226296007614631,1,1
"1345","MKNK1-AS1",43.0995103975553,0.184061211842319,0.158263729345933,1,1
"1346","KNCN",19.709817036526,-0.161613697052394,0.201549384403228,1,1
"1347","ATPAF1",713.856662962246,-0.167244835376368,0.118862268400787,1,1
"1348","TEX38",3.85009703126215,-0.0330012018648433,0.185634910282335,1,1
"1349","EFCAB14-AS1",3.80819255151356,-0.125517478391866,0.203941167215427,1,1
"1350","EFCAB14",2133.67061775568,0.131754207152696,0.149220828121905,1,1
"1351","MOB3C",246.735327585696,0.306803690212315,0.129746092310095,1,1
"1352","CYP4B1",8.8914494694801,1.35949786058775,0.575074820640483,0.0151887817913831,1
"1353","CYP4A11",4.34717591785931,-0.184032788763966,0.255949070561204,0.931787157481414,1
"1354","CYP4A22",16.0525509484721,-0.214072316870009,0.217445100750464,1,1
"1355","PDZK1IP1",3.11723521477501,0.00495946487889824,0.199705465335413,1,1
"1356","TAL1",132.401875142433,0.223759402961148,0.188576181773046,1,1
"1357","LINC00853",4.17292851179959,-0.137626442788438,0.212840135640102,1,1
"1358","STIL",72.8084271267964,-0.118493193448758,0.119097926253672,1,1
"1359","LINC01389",8.27788589591996,0.164092708645837,0.178257644896086,1,1
"1360","FOXD2-AS1",11.0849714376571,0.194601429425305,0.207920550302401,1,1
"1361","FOXE3",2.51707555131379,-0.161654598086609,0.25772738776177,0.818191122814091,1
"1362","FOXD2",10.4035950883487,0.467256649826298,0.386188204039182,0.564373800479382,1
"1363","SLC5A9",64.3264283612146,0.192013111405788,0.20085498838902,1,1
