"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"21976","ENSG00000182634",0.08734722,-0.1640419,3.225599,0,1,1
"21977","ENSG00000089682",219.9057,0.2631715,0.1751721,0,1,1
"21978","ENSG00000141314",1541.53,-0.1727445,0.1284175,0,1,1
"21979","ENSG00000138346",226.2815,0.5103355,0.1584833,0,1,1
"21980","ENSG00000135903",2.28115,0.7691066,0.4346351,0,1,1
"21981","ENSG00000111912",3578.829,-0.06568368,0.1356558,0,1,1
"21982","ENSG00000167699",1806.471,-0.02700763,0.06717595,0,1,1
"21983","ENSG00000130950",0.501461,-0.8551347,0.8462374,0,1,1
"21984","ENSG00000071564",749.261,0.1079194,0.1117152,0,1,1
"21985","ENSG00000254521",1.409729,-0.09491812,0.6878958,0,1,1
"21986","ENSG00000103248",329.3981,-0.2246376,0.07642853,0,1,1
"21987","ENSG00000256053",651.641,0.2779618,0.1017343,0,1,1
"21988","ENSG00000169313",377.8858,0.3579372,0.2610936,0,1,1
"21989","ENSG00000148110",1280.687,0.1057807,0.07539781,0,1,1
"21990","ENSG00000179869",2.545757,0.72483,0.6681205,0,1,1
"21991","ENSG00000213654",166.8601,0.8012283,0.2100043,0,1,1
"21992","ENSG00000170801",18.52676,0.1469185,0.2479544,0,1,1
"21993","ENSG00000172073",0.1572228,-0.791476,2.081091,0,1,1
"21994","ENSG00000132024",2534.016,-0.1048708,0.1108712,0,1,1
"21995","ENSG00000259431",230.3589,-0.1218234,0.1002871,0,1,1
"21996","ENSG00000130957",0.8496858,1.052512,0.6928297,0.07579318,0.9395836,1
"21997","ENSG00000118785",8048.665,0.3835381,0.3224072,0,1,1
"21998","ENSG00000152580",36.65974,0.5251394,0.2913804,0,1,1
"21999","ENSG00000072201",1292.712,-0.03759768,0.1817101,0,1,1
"22000","ENSG00000144451",818.4123,-0.06581041,0.1225667,0,1,1
"22001","ENSG00000111057",47.24022,1.942117,0.4820867,1.954248,0.05067194,1
"22002","ENSG00000110002",616.3494,0.01950687,0.1613607,0,1,1
"22003","ENSG00000165905",2.461679,0.01998474,0.4228488,0,1,1
"22004","ENSG00000165140",26.93088,0.391526,0.2285645,0,1,1
"22005","ENSG00000231031",0.7180069,-0.7897124,0.7730367,0,1,1
"22006","ENSG00000205922",0.5967488,2.023929,0.8325512,1.229869,0.2187461,1
"22007","ENSG00000204301",993.2596,0.2377138,0.1478773,0,1,1
"22008","ENSG00000134323",141.4465,-0.5232854,0.1501295,0,1,1
"22009","ENSG00000078687",2217.586,-0.06301346,0.08560172,0,1,1
"22010","ENSG00000138944",2694.168,-0.5102944,0.1986389,0,1,1
"22011","ENSG00000175262",3.656262,-0.1062389,0.3421556,0,1,1
"22012","ENSG00000196381",243.9128,0.1136766,0.1198537,0,1,1
"22013","ENSG00000172071",435.1882,0.1426898,0.0908099,0,1,1
"22014","ENSG00000163933",368.6664,-0.188656,0.08469876,0,1,1
"22015","ENSG00000065802",1786.605,-0.2441294,0.07246188,0,1,1
"22016","ENSG00000220702",0.3794782,-1.248689,1.679672,-0.1480582,0.8822968,1
"22017","ENSG00000183476",20.65016,0.4420546,0.267931,0,1,1
"22018","ENSG00000188636",2076.416,-0.2008456,0.1018286,0,1,1
"22019","ENSG00000267552",0.588751,0.4621005,0.8258959,0,1,1
"22020","ENSG00000258315",56.29375,-0.1515384,0.1171362,0,1,1
"22021","ENSG00000233608",26.94287,0.4154311,0.2255169,0,1,1
"22022","ENSG00000011295",2697.557,-0.2013959,0.1056307,0,1,1
"22023","ENSG00000106018",116.1327,-0.3718704,0.1878818,0,1,1
"22024","ENSG00000136425",257.8061,-0.02957014,0.1310551,0,1,1
"22025","ENSG00000198182",336.0353,-0.1889569,0.0799796,0,1,1
"22026","ENSG00000087008",356.8512,-0.1160721,0.0705335,0,1,1
"22027","ENSG00000055147",417.6203,0.2242733,0.06163343,0,1,1
"22028","ENSG00000143036",233.2619,0.1680252,0.2170723,0,1,1
"22029","ENSG00000120948",3737.397,0.2180524,0.06702846,0,1,1
"22030","ENSG00000134684",3656.189,-0.1357435,0.09588359,0,1,1
"22031","ENSG00000221949",6.245354,-0.5797882,0.3015233,0,1,1
"22032","ENSG00000169085",6586.527,0.1090672,0.1252858,0,1,1
"22033","ENSG00000122912",749.691,-0.3010315,0.08619253,0,1,1
"22034","ENSG00000105492",0.9490761,-1.941423,0.8377162,-1.123797,0.2610991,1
"22035","ENSG00000087237",13.46304,-0.3575682,0.2861659,0,1,1
"22036","ENSG00000186654",370.6166,-0.02014283,0.1540447,0,1,1
"22037","ENSG00000135245",498.8119,0.852479,0.2609861,0,1,1
"22038","ENSG00000148120",887.7439,-0.1297937,0.1535191,0,1,1
"22039","ENSG00000130270",21.67362,0.05602778,0.1904407,0,1,1
"22040","ENSG00000118762",1214.292,0.05743696,0.1073342,0,1,1
"22041","ENSG00000197872",5400.857,-0.1874398,0.1641491,0,1,1
"22042","ENSG00000153574",247.7988,0.07141906,0.0849606,0,1,1
"22043","ENSG00000168386",328.6079,0.2161201,0.2222025,0,1,1
"22044","ENSG00000189144",52.8842,-0.3439651,0.1940531,0,1,1
"22045","ENSG00000048540",10077.37,0.1538877,0.1601711,0,1,1
"22046","ENSG00000149243",231.1201,-0.3732402,0.1235806,0,1,1
"22047","ENSG00000132153",3017.522,-0.1343372,0.07567473,0,1,1
"22048","ENSG00000172469",307.1748,0.1991987,0.1262322,0,1,1
"22049","ENSG00000213983",1834.64,-0.2359543,0.1691459,0,1,1
"22050","ENSG00000116497",812.6829,-0.005537811,0.1168097,0,1,1
"22051","ENSG00000198088",7.640668,0.2279344,0.3267225,0,1,1
"22052","ENSG00000068024",1631.172,0.1146719,0.07919468,0,1,1
"22053","ENSG00000172461",3287.224,0.1969569,0.1368431,0,1,1
"22054","ENSG00000211592",14.05956,1.854792,0.4783488,1.786965,0.07394322,1
"22055","ENSG00000211593",0.2474285,1.399093,2.19615,0.1817238,0.8557995,1
"22056","ENSG00000166411",1228.117,-0.2732243,0.17584,0,1,1
"22057","ENSG00000176692",82.12825,2.605222,0.4559311,3.520757,0.0004303175,0.1308359
"22058","ENSG00000165349",46.74583,-0.1753665,0.2050457,0,1,1
"22059","ENSG00000126215",367.9893,-0.2057755,0.1461646,0,1,1
"22060","ENSG00000176678",22.60129,0.285622,0.3102433,0,1,1
"22061","ENSG00000111110",2809.436,-0.2289449,0.1034512,0,1,1
"22062","ENSG00000196230",9522.705,-0.3300701,0.09431064,0,1,1
"22063","ENSG00000014123",1159.955,0.1786836,0.1243242,0,1,1
"22064","ENSG00000260456",48.99483,-0.1080903,0.1416013,0,1,1
"22065","ENSG00000132000",58.99547,-0.3909157,0.1821856,0,1,1
"22066","ENSG00000197309",0.03302307,-0.1905405,3.225599,0,1,1
"22067","ENSG00000138336",71.01018,-0.2315341,0.2203317,0,1,1
"22068","ENSG00000109220",190.9217,0.5172059,0.08440672,0,1,1
"22069","ENSG00000197953",0.0638628,0.03911083,3.225599,0,1,1
"22070","ENSG00000157045",591.2337,0.3440174,0.08317429,0,1,1
"22071","ENSG00000255298",0.02245381,0.01261227,3.225599,0,1,1
"22072","ENSG00000118777",971.7296,0.06836646,0.1663479,0,1,1
"22073","ENSG00000158169",194.5077,0.4480536,0.1972735,0,1,1
"22074","ENSG00000211598",0.5480798,0.4897792,1.118012,0,1,1
"22075","ENSG00000196341",0.05286025,0.09799555,3.225599,0,1,1
