"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"10854","SGCZ",88.7618227303506,0.0688952295877285,0.142942085370833,1,1
"10855","TNKS",2128.58112866784,0.0632128567714048,0.0841497545409812,1,1
"10856","RP1L1",4.71581082402435,-0.461051603557637,0.409770763113524,0.0749941052816391,1
"10857","LONRF1",413.652076941341,-0.164846755950129,0.108671273126786,1,1
"10858","SFTPC",40.2010233608615,0.298451227458015,0.20670893193915,0.904019468087183,1
"10859","PCM1",3638.16000139318,0.0470931601656829,0.103545949505751,1,1
"10860","TNFRSF10A",43.7994718134859,0.0631475509010174,0.156605924988494,1,1
"10861","PTK2B",3934.45365316786,-0.414753813834872,0.222443800242736,0.546974783054496,1
"10862","PPP2R2A",581.106767818296,-0.061950610114697,0.128712860930532,1,1
"10863","RBPMS",157.464269912284,0.118025199478785,0.133533377438211,1,1
"10864","FBXO16",76.2852254967748,-0.34342480144495,0.157960383419617,1,1
"10865","NRG1",150.917775478031,-0.0923964570563704,0.172306608746328,1,1
"10866","UNC5D",600.974602831608,-0.29717118509641,0.201482413179697,0.961941071205727,1
"10867","PLEKHA2",823.40566701858,-0.017120979769713,0.127090155277604,1,1
"10868","RAB11FIP1",201.987553191089,0.0943733791816042,0.149314777497025,1,1
"10869","IDO2",0.248231530460363,-0.0166749725476441,0.260955992747679,1,1
"10870","KCNU1",0.2196610267601,0.0190834172548486,0.264181406801506,0.907252409247831,1
"10871","SPIDR",866.597721986778,0.196707302299641,0.0777521627247054,1,1
"10872","SNTG1",614.324320403042,-0.149742699163899,0.136491125677443,1,1
"10873","PXDNL",39.9380136044594,-0.107178727182635,0.140040632894152,1,1
"10874","FAM150A",0.913466945116128,-0.155474030120228,0.306531678402784,0.181385424503784,1
"10875","TOX",365.003358623777,-0.172279114867672,0.161425173697227,1,1
"10876","LOC102724623",6.87570775736975,-0.154597587551332,0.227286456285484,0.958210660369816,1
"10877","NCOA2",1532.04868065627,-0.00453716105065696,0.0773326163584551,1,1
"10878","STAU2",961.26023096367,-0.203254565207459,0.137477992852136,1,1
"10879","ARFGEF1",1276.61994175702,0.0468001975288261,0.0907528100857144,1,1
"10880","LOC101927040",13.6809053890437,-0.0908976846803514,0.173093702259262,1,1
"10881","ZFHX4",1347.3478178749,0.105123031321191,0.15509369812915,1,1
"10882","IL7",16.4913382279276,-0.15952548151242,0.157700437739043,1,1
"10883","ZFHX4-AS1",25.5494159420287,-0.29998508324552,0.209823862047751,0.86925342312554,1
"10884","CNBD1",0.259131688106337,-0.000469135574218801,0.262447317075115,1,1
"10885","MMP16",975.812313774654,-0.0857490121630762,0.112413484153211,1,1
"10886","RAD54B",94.9225938542877,-0.017845246556037,0.128938355646024,1,1
"10887","SDC2",518.307707135163,-0.0385732881955548,0.158054784176501,1,1
"10888","C8orf37-AS1",6.86522492330352,0.106508501617322,0.193296047845285,1,1
"10889","LINC00535",40.2549881202952,0.0133186710833329,0.130224501669833,1,1
"10890","STK3",159.290926116605,0.193129401420151,0.153055678117772,1,1
"10891","NCALD",1473.92900917498,-0.612367098386459,0.275856643102847,0.153111155956183,1
"10892","RIMS2",2170.81969288786,-0.264976718599827,0.143315450116153,1,1
"10893","ZFPM2-AS1",9.93418487019007,0.269003350375032,0.245654224714667,0.603502720295401,1
"10894","CSMD3",1486.02738510658,-0.168578385597168,0.131937881577665,1,1
"10895","LINC01609",0.0416647130181776,-0.0013015402349553,0.270053553816106,1,1
"10896","TRHR",9.28634810416159,0.0183366101640551,0.205842968865198,1,1
"10897","SNTB1",252.489765619937,0.0877953480313124,0.154724899117712,1,1
"10898","SAMD12",1076.69746570232,-0.258954671204052,0.163886690891509,1,1
"10899","ENPP2",2153.9399597935,0.138135276074576,0.246661546063426,0.734116438083242,1
"10900","PVT1",61.093273367878,-0.0710385256275072,0.145302522720762,1,1
"10901","KCNQ3",2462.60935033445,-0.250099106534677,0.184085884981205,1,1
"10902","ASAP1",1459.24810705439,-0.127895072520507,0.0872374856658454,1,1
"10903","AGO2",887.798528715424,0.152869824400815,0.104767068765906,1,1
"10904","FAM135B",640.034462419244,-0.132871259711434,0.15110656696362,1,1
"10905","LRRC24",0,0,0.274009855282615,NA,NA
"10906","C8orf82",237.987951458889,0.118932230361617,0.121519087094229,1,1
"10907","ERICH1",236.249197912381,-0.145439964815287,0.133388186403905,1,1
"10908","FBXO25",245.441153858272,0.0258085040446333,0.0966394897417079,1,1
"10909","ARHGEF10",1341.62848544459,0.375941093951656,0.180111905142837,0.965366566274391,1
"10910","LOC101927815",19.0350886306206,0.0822553031285946,0.200902840211603,1,1
"10911","FAM66B",97.7928467894316,-0.0740139314809199,0.171944538867523,1,1
"10912","XKR5",0.9566309416678,-0.0765938866724399,0.257475817889246,0.68929449067488,1
"10913","MCPH1-AS1",65.9900735412897,0.181663642135725,0.129846883356801,1,1
"10914","FAM66E",6.05107611675626,-0.54013639080829,0.479950952046852,0.032841764611498,1
"10915","MFHAS1",909.159026019487,-0.029861253414489,0.128677571342175,1,1
"10916","MSRA",511.870368054476,0.0627799336954711,0.135277956381209,1,1
"10917","BLK",2.40683425989049,-0.122494134058529,0.261831070627354,0.562042847940296,1
"10918","FAM167A-AS1",14.0864321986486,0.108781281760835,0.207148382343668,1,1
"10919","XKR6",243.641031224674,-0.0457639383146567,0.138214539572996,1,1
"10920","FDFT1",1299.98657569632,0.105097995804873,0.117532567745578,1,1
"10921","LOC100133267",0,0,0.274009855282615,NA,NA
"10922","LOC100506990",236.392276032011,-0.138907974757821,0.151577508103717,1,1
"10923","LOC729732",140.726309640757,0.0882685416858245,0.175009937773927,1,1
"10924","DEFB130",0,0,0.274009855282615,NA,NA
"10925","DLC1",1711.16318539952,0.104565307406615,0.122041875535333,1,1
"10926","KIAA1456",372.072370158665,0.0309632554818057,0.126450077704526,1,1
"10927","TUSC3",474.435682912697,-0.194006190712073,0.152701767659484,1,1
"10928","MSR1",114.232220496577,0.126785245188189,0.200783753634937,1,1
"10929","MTMR7",506.285456880896,-0.0878914681130091,0.140133087700836,1,1
"10930","ZDHHC2",523.336479759983,0.0998322418482268,0.135879196257404,1,1
"10931","MTUS1",2228.31880294488,0.312197693094386,0.199897518566441,0.942244843544872,1
"10932","MICU3",512.178910055907,-0.239862122230229,0.151872576866703,1,1
"10933","PSD3",7009.79709502246,-0.0877317025232388,0.143318625303989,1,1
"10934","CSGALNACT1",1067.61667564514,-0.0854515690760052,0.0970726828987069,1,1
"10935","LOC286114",11.1909627427973,-0.0706318098931869,0.222181919959149,1,1
"10936","GFRA2",273.113949802401,-0.66395520388587,0.303288254488891,0.0998252253370637,1
"10937","NPM2",558.776757950437,-0.075191929527881,0.164030782727817,1,1
"10938","PIWIL2",42.884366345132,0.0160028941317078,0.18023407991971,1,1
"10939","LOC286059",2.50628012648512,-0.00147956825008762,0.220372516464598,1,1
"10940","PEBP4",25.9285545750238,-0.0651392296802667,0.185228942738082,1,1
"10941","SORBS3",983.002011252423,0.161262716253817,0.117928110340691,1,1
"10942","SLC39A14",621.51184107911,-0.221143462220991,0.178034199796285,1,1
"10943","LOC100507156",32.36023908472,-0.191064476961179,0.182096841099995,1,1
"10944","LOXL2",137.564267112151,0.0885664669038502,0.159813500225495,1,1
"10945","ADAMDEC1",4.81556633976944,0.029344761761038,0.200471187471279,1,1
"10946","NEFM",5752.31281497043,-0.273688015371292,0.242571574043176,0.622245709656358,1
"10947","LOC101929294",11.7615477380139,-0.0606011008806653,0.169980879798566,1,1
"10948","KCTD9",83.6396590624303,0.157634261034103,0.13758282638107,1,1
"10949","EBF2",2.61219821572489,-0.013086905295643,0.21572156703373,1,1
"10950","DPYSL2",22561.4424335816,-0.0541188974558262,0.109950165060597,1,1
"10951","ADRA1A",559.521678319507,0.114976608140467,0.114000634951529,1,1
"10952","EPHX2",168.816164934163,-0.159640816815574,0.138094906323236,1,1
"10953","SCARA3",1387.94273946161,-0.114758380395594,0.148032483799197,1,1
"10954","ESCO2",3.03235808116846,-0.0284663774948084,0.213432714280482,1,1
"10955","SCARA5",21.5574596561449,-0.0633690880390982,0.214543115241809,1,1
"10956","NUGGC",2.19713998846735,0.0110179784653381,0.233269030273885,1,1
"10957","PNOC",20.8163317504515,-0.35348084297442,0.267635711858507,0.400452813435555,1
"10958","HMBOX1",1096.58288876431,0.241666518831443,0.107403400851403,1,1
"10959","EXTL3",1829.71540986586,-0.235296303184036,0.098977836865294,1,1
"10960","INTS9",145.801692987131,0.0291167045494029,0.0734339462290199,1,1
"10961","KIF13B",2402.09402362798,0.303225687200649,0.222427627229901,0.745937697284101,1
"10962","LOC101929450",0.921316860704517,-0.040234074626567,0.241802545523133,1,1
"10963","DCTN6",260.111197713973,-0.242752898658497,0.147938771988827,1,1
"10964","GSR",576.991820332568,-0.19743751627885,0.103109760129045,1,1
"10965","WRN",317.401468969406,0.0818784473631757,0.111777582247792,1,1
"10966","NRG1-IT1",22.309416676911,0.0538751981412062,0.165513987339805,1,1
"10967","RNF122",51.4548919518769,0.00518944415312111,0.192376718397673,1,1
"10968","FUT10",289.690289666508,-0.057219851314927,0.153824889598345,1,1
"10969","MIR1268A",2.38375781937755,-0.0774624104056542,0.229259939653112,1,1
"10970","FGFR1",1591.73869412412,0.229000531950205,0.149647643701422,1,1
"10971","TACC1",4950.70030480884,-0.0272374686458871,0.0756672509734405,1,1
"10972","WHSC1L1",2392.63351643159,0.0897382431596762,0.0587518270531769,1,1
"10973","ADAM3A",0.136050559598365,-0.00589914439417492,0.270206364889821,0.96296491361039,1
"10974","ADAM9",747.42159895582,-0.0497137043286101,0.103204357076063,1,1
"10975","ADAM18",0.125836255697648,-0.00589914439417492,0.270206364889821,0.96296491361039,1
"10976","ADAM5",1.28472488474552,-0.0580812872197223,0.247277685845587,0.950476330654562,1
"10977","ADAM32",104.709083898801,0.106552959952552,0.123550977714318,1,1
"10978","ZMAT4",222.306825086333,-0.110472527566117,0.208487298014296,1,1
"10979","ANK1",598.658298665417,0.0943830802792105,0.20060581819644,1,1
"10980","KAT6A",2182.59052167958,0.208605531764976,0.0962639434919564,1,1
"10981","SFRP1",362.332121438132,0.298963980087872,0.293041116879084,0.318190915552876,1
"10982","LOC102723729",2.3794296211166,-0.00222484959275484,0.218508390766468,1,1
"10983","POLB",146.623769079225,0.100765926186709,0.164239690162842,1,1
"10984","HOOK3",2100.74397248125,-0.060284421563766,0.0769088574696916,1,1
"10985","SLC20A2",1030.25990564433,-0.0143788711245772,0.107067727743436,1,1
"10986","RNF170",314.28917795419,-0.0918149221064868,0.0974771599581375,1,1
"10987","LOC100287846",187.702411432392,-0.043915539105991,0.12032171439577,1,1
"10988","PRKDC",3920.56497477657,-0.155748837985896,0.0817012470478442,1,1
"10989","MCM4",421.407498526924,-0.397645890689516,0.152818430864385,1,1
"10990","LOC101929268",1.29189811408884,-0.0999038255228912,0.254333631841706,0.69008385042202,1
"10991","ST18",1195.19035327596,0.246788004445801,0.274193395229417,0.423524628231628,1
"10992","RB1CC1",2418.07405199654,-0.161180077755049,0.135014010371942,1,1
"10993","ATP6V1H",1286.39643748562,-0.291612034898198,0.183831292861542,1,1
"10994","TCEA1",203.140778050987,0.133232224541289,0.128937194218251,1,1
"10995","MRPL15",209.387967106448,-0.217535704391697,0.138380301213842,1,1
"10996","RGS20",192.785479961977,-0.425814427620553,0.219347958510417,0.543141831986024,1
"10997","XKR4",466.975749662217,-0.287126933247995,0.134342512878344,1,1
"10998","LYN",196.335026068103,-0.0529706384495549,0.164568570284594,1,1
"10999","LOC101929415",2.59527741736084,0.054492956790112,0.247916977197309,0.958661907401535,1
"11000","LINC00588",2.11623081282846,0.114912342468654,0.249486819337084,0.73339135844008,1
"11001","FAM110B",485.585701727486,-0.00520235624604699,0.124116812995835,1,1
"11002","NSMAF",365.129290269053,-0.0281932192295027,0.0793361360102919,1,1
"11003","CHD7",1790.40118840492,0.303593793011185,0.223215906595569,0.738507059048787,1
"11004","RAB2A",920.426265988097,-0.300463897243796,0.154107564659882,1,1
"11005","ASPH",1991.32437126118,-0.114818916033157,0.127360042742863,1,1
"11006","CLVS1",178.563996014129,-0.171006673094675,0.153995779662635,1,1
"11007","NKAIN3",256.249981666798,-0.282970855989886,0.172896980546125,1,1
"11008","YTHDF3",719.544346294151,-0.0420038462758044,0.103062628460708,1,1
"11009","CYP7B1",402.604309494162,-0.066653346959755,0.153135891989063,1,1
"11010","PDE7A",275.690995028936,0.176377265380534,0.127448929250936,1,1
"11011","LINC01299",21.7950521369998,-0.017478376874205,0.22152155855955,1,1
"11012","MTFR1",125.389110089979,0.366488494081889,0.166958093582351,1,1
"11013","DNAJC5B",1.56513144272696,-0.0504384871253638,0.233812512335578,1,1
"11014","C8orf44-SGK3",2.9326173760135,-0.0177290095489246,0.21816905966757,1,1
"11015","CSPP1",622.180089844531,0.224414032968915,0.107038718338519,1,1
"11016","SGK3",23.5986142725074,0.0868709355897593,0.17661881650162,1,1
"11017","ADHFE1",223.010189563744,-0.358614057441363,0.184476150322882,0.974882615898479,1
"11018","MYBL1",84.0193775945374,0.180281968250452,0.157695789485199,1,1
"11019","PREX2",2630.02193375797,-0.0797408908189908,0.151143783808261,1,1
"11020","LOC102724708",11.1509100814421,-0.0527965598512836,0.163427152422532,1,1
"11021","CPA6",0.934677583538768,0.0219456500183836,0.24869579365349,1,1
"11022","C8orf34",98.0189902645747,-0.156369526620469,0.158167719015325,1,1
"11023","LINC01592",0.611568011713812,0.0135925334479574,0.25303989139875,1,1
"11024","SLCO5A1",34.3746294441953,-0.117599482234638,0.154752815139283,1,1
"11025","SULF1",154.525587492214,-0.0612861863901766,0.182950555771442,1,1
"11026","EYA1",101.210895847904,0.0128968225533413,0.188117234099295,1,1
"11027","LACTB2",26.6067115803051,-0.0577624922586394,0.161931700345981,1,1
"11028","LACTB2-AS1",7.67807167547386,0.2497818604348,0.211696023989737,0.955173852134483,1
"11029","MSC-AS1",44.1107124609664,-0.752858323441649,0.330473314948447,0.0541376901803203,1
"11030","LOC392232",12.9692339672259,-0.128845779025318,0.224326468685277,1,1
"11031","TERF1",235.56408359002,-0.043104241161197,0.0868640588924813,1,1
"11032","KCNB2",181.77078896464,-0.544064991819687,0.299424380384964,0.174526264890917,1
"11033","LOC101926908",23.057013484087,-0.26646146003706,0.228523818964022,0.751049332700247,1
"11034","UBE2W",547.919114703651,-0.00718376309412252,0.134977288381612,1,1
"11035","PI15",48.7230138040384,0.0198245210976029,0.210149536673948,1,1
"11036","CASC9",0.0928762038367971,0.000613184226007968,0.270047470163578,1,1
"11037","MIR2052HG",23.6648250298293,-0.0277676624640154,0.144847905355666,1,1
"11038","HNF4G",12.6054320352226,-0.0455499208837136,0.175289713977265,1,1
"11039","LINC01111",0.272384365204145,0.0159846661473056,0.260476692487428,1,1
"11040","LOC102724874",0.0863495353498939,0.000613184226007968,0.270047470163578,1,1
"11041","PKIA",754.51185793546,-0.233158956328906,0.159983749938346,1,1
"11042","MRPS28",137.444520116221,-0.261085536230027,0.128489818490319,1,1
"11043","TPD52",923.612752716048,-0.151086741821565,0.139050263295389,1,1
"11044","ZNF704",1992.47034930794,0.370293751528027,0.148325455113616,1,1
"11045","IMPA1",297.378773513228,-0.169215595370551,0.162387075527536,1,1
"11046","PAG1",713.79134648115,0.206230151007385,0.13276842363174,1,1
"11047","RALYL",522.645262033356,-0.168588406060054,0.152643395298086,1,1
"11048","CA1",24.8927094718328,-0.104105723716862,0.183965516479557,1,1
"11049","CA2",689.192390482215,0.439560712259248,0.191059998666784,0.682834752788714,1
"11050","E2F5",32.0973120218741,0.0318716161351966,0.131008316100648,1,1
"11051","CA3-AS1",16.9890024381177,0.6885313102778,0.311218305922083,0.0841339871987562,1
"11052","CPNE3",686.678677275232,-0.0330867775006667,0.132699834177946,1,1
"11053","CNGB3",4.69182621569653,-0.411777500029774,0.322709930453462,0.200984712573992,1
"11054","ATP6V0D2",1.0957713294717,0.00321564297770505,0.250065501966158,1,1
"11055","WWP1",634.286762005552,0.146278572124857,0.117206527650404,1,1
"11056","NBN",496.707709049727,-0.16317301285662,0.111833204261276,1,1
"11057","CALB1",100.148229434082,-0.123611079782225,0.207882320296567,1,1
"11058","NECAB1",1296.20815524851,-0.286201452984612,0.205623181065308,0.94296942923074,1
"11059","TMEM55A",243.497507491013,-0.0970388628006497,0.118172429641886,1,1
"11060","LINC00534",2.22278512112385,0.099250386034155,0.239398674245127,0.920434625148287,1
"11061","LRRC69",12.0218302777876,0.270602991201928,0.18158481149638,1,1
"11062","RUNX1T1",916.821676015181,-0.0472372008581184,0.129452787512977,1,1
"11063","LOC102724710",0.215366389501699,-0.0141080135932224,0.266240404208927,0.924150212399399,1
"11064","CDH17",5.479268203471,-0.320515764843963,0.340240629105555,0.169694901687612,1
"11065","ESRP1",2.61368995818123,0.00543979171271232,0.223957268833424,1,1
"11066","TP53INP1",222.359628029397,0.284389287576677,0.169965734743368,1,1
"11067","KIAA1429",790.501943544742,0.0451264674557098,0.109366487071978,1,1
"11068","MTERF3",80.3952265175122,-0.0681468385724577,0.111007386552467,1,1
"11069","LOC102724804",0.946661349279547,-0.0497192535712821,0.256959009712581,0.806455155409933,1
"11070","CPQ",297.732498600288,0.524922882662673,0.209376057898826,0.38912714401754,1
"11071","LOC101927066",10.1014708205876,0.102427033101871,0.182835051924319,1,1
"11072","MATN2",574.813211364131,0.0927858681316429,0.165921412296495,1,1
"11073","NIPAL2",378.883254623861,-0.402729875732947,0.230990160828201,0.521328432167034,1
"11074","ERICH5",18.3943215235766,-0.00037302835516734,0.171476438549703,1,1
"11075","MTDH",1329.77683546014,0.045434249522841,0.0958131769513695,1,1
"11076","LAPTM4B",347.830509932105,-0.317271102798048,0.130132458810794,1,1
"11077","SPAG1",126.64402759101,0.0676174861442204,0.114385134793611,1,1
"11078","RNF19A",1288.17467984309,0.00422327245810575,0.110375350247474,1,1
"11079","RGS22",62.3749554208393,0.00232130547725647,0.138298661801652,1,1
"11080","GRHL2",21.4385022934673,-0.128495812509367,0.190270761769055,1,1
"11081","UBR5",3338.20797624834,0.0707959349275229,0.0636400426225406,1,1
"11082","BAALC",2772.12236344217,-0.272047258663062,0.116334704642907,1,1
"11083","FZD6",112.584834521156,0.0214899460454674,0.146144908001179,1,1
"11084","AZIN1-AS1",55.5616747186997,-0.152139157334831,0.150283162156605,1,1
"11085","ATP6V1C1",1790.62334123717,-0.276845487391737,0.176378829964485,1,1
"11086","LRP12",386.167338799116,-0.352429813363267,0.130287252996047,1,1
"11087","ZFPM2",509.2829705175,0.0560613862759984,0.151011539019679,1,1
"11088","OXR1",1674.9874325154,-0.245065118509723,0.185346585728795,1,1
"11089","ANGPT1",72.741591643832,0.225811994178349,0.235447653912258,0.742727179879911,1
"11090","TMEM74",165.994339567945,0.213326436066979,0.149670944397746,1,1
"11091","SYBU",1341.40528431132,-0.169544263413399,0.16491086040844,1,1
"11092","PKHD1L1",19.6704297691257,0.46720368864125,0.452676820270089,0.0440436526347193,1
"11093","TRPS1",1461.95642712825,0.0828839028514476,0.133347639504974,1,1
"11094","LINC00536",2.65557070570216,0.261331326838332,0.332066564609208,0.173469806891042,1
"11095","SLC30A8",3.75718528320664,-0.533022702707592,0.457385495208178,0.0428374402408806,1
"11096","EIF3H",671.223705512578,-0.0109289689610919,0.115558344675344,1,1
"11097","EXT1",328.206920507288,-0.286717818926455,0.0906738259956506,1,1
"11098","SAMD12-AS1",15.4450684772832,0.0188986453542157,0.149420765784363,1,1
"11099","COLEC10",6.97370376847102,-0.0755622475103093,0.211752538905865,1,1
"11100","DEPTOR",361.901971763602,0.164419830988029,0.167945363465934,1,1
"11101","COL14A1",71.4906659181758,0.0303155814571032,0.196538585554259,1,1
"11102","DSCC1",23.3936954030061,-0.112708588878747,0.13906131278103,1,1
"11103","MTBP",57.5817849654477,-0.0513815946873147,0.146652279579115,1,1
"11104","LOC105375734",0.559811968148184,0.0289256362846193,0.272195643807986,0.442781373442108,1
"11105","ZHX2",858.066439606821,0.164304390529442,0.153769246272868,1,1
"11106","ZHX1-C8orf76",5.05125064078947,0.097364972625129,0.200163697311913,1,1
"11107","FBXO32",1147.42818491503,0.360809370213037,0.184438819136109,0.968652754539954,1
"11108","TBC1D31",239.127343341125,0.132708717941606,0.146880000339909,1,1
"11109","ATAD2",294.267805984597,-0.0289602506745139,0.114434789226248,1,1
"11110","MTSS1",1130.20676013058,0.260536320272215,0.139178911022564,1,1
"11111","FER1L6-AS1",1.58297403666131,-0.0796981332567019,0.249038221905903,0.82585367583886,1
"11112","FER1L6-AS2",10.0281401468038,0.0413591158808801,0.18778507969297,1,1
"11113","FER1L6",15.840409127801,-0.0594545580754395,0.178127843553957,1,1
"11114","LINC00964",5.37865608153866,0.184878879138513,0.232308244529584,0.83680221535474,1
"11115","NSMCE2",98.986741539112,0.0804082616900398,0.125971957963213,1,1
"11116","WASHC5",561.59907197692,0.0774129863834562,0.130323821505224,1,1
"11117","CASC21",0.662560540919396,0.152399553107156,0.311303535469546,0.146844921127082,1
"11118","CASC8",0.829574820791453,-0.0108997919888841,0.241978363076915,1,1
"11119","LINC00824",1.1290747311507,-0.133173696518518,0.288063602308888,0.285344081283089,1
"11120","FAM49B",673.875411680913,-0.223083995768664,0.138946034136128,1,1
"11121","CCDC26",0.904392166951389,-0.0531682439918986,0.256848146135104,0.789794599039592,1
"11122","ADCY8",488.487315330182,0.0975727678970897,0.0988225752556567,1,1
"11123","OC90",5.8819431851934,0.011745704427098,0.222044735399186,1,1
"11124","TG",60.2073810439979,0.0995662963188973,0.199899896696033,1,1
"11125","SLA",254.937292465755,0.153011280527385,0.179887353495152,1,1
"11126","PHF20L1",880.134079381646,-0.0190616675639153,0.0737161845285286,1,1
"11127","ST3GAL1",783.512777010855,-0.151568217875435,0.107999213519206,1,1
"11128","ZFAT",332.121266345711,0.154788715027976,0.0921432178769008,1,1
"11129","KHDRBS3",866.119287739742,-0.103844304083789,0.117133184314087,1,1
"11130","COL22A1",40.7889451006789,0.171845495580197,0.223442962267096,0.972508950839978,1
"11131","KCNK9",203.767161154417,0.134889014177906,0.195703281230886,1,1
"11132","TRAPPC9",1180.86116257618,-0.213116868858781,0.0848154367317053,1,1
"11133","PTK2",4070.79850907535,0.0886681546064489,0.132847613481873,1,1
"11134","MROH5",21.1734032580128,-0.889836679726267,0.496314025007418,0.0119742839709772,1
"11135","TSNARE1",617.819206614352,0.111952298155026,0.125848916559235,1,1
"11136","ZC3H3",429.883443623911,-0.00341877922567276,0.095407778419655,1,1
"11137","TOP1MT",239.516467040308,0.0347560062035776,0.102457236219128,1,1
"11138","LOC100288181",58.2265188464479,-0.428787611766486,0.242644509849708,0.427504486367723,1
"11139","GML",0.512273610130095,-0.0471518243597277,0.260951685571175,0.731191211142939,1
"11140","MROH1",629.976562658119,-0.0881732384975573,0.138776416633629,1,1
"11141","CPSF1",1417.83551452319,0.136619597593376,0.12703064243893,1,1
"11142","SPATC1",29.0274138765143,0.490161597492812,0.256772219465827,0.303100107008478,1
"11143","BOP1",66.1472974689933,-0.0516918116265928,0.157869669887137,1,1
"11144","ARHGAP39",1137.12533769782,-0.0671544266861673,0.117110300119575,1,1
"11145","OR4F21",0.210427521159977,0.0142592639974233,0.268493532810871,0.83509863028324,1
"11146","RPL23AP53",181.394816952074,0.23961789826351,0.101950216174192,1,1
"11147","ZNF596",66.5948062978863,-0.549896278229827,0.179347971839989,0.432790796509408,1
"11148","FAM87A",20.6497910946428,0.0080845651616139,0.17520290603251,1,1
"11149","TDRP",258.718251722617,0.00010139729947105,0.0926574481516768,1,1
"11150","LOC401442",35.5794418478527,-0.360661680270385,0.29911295474113,0.278796718453368,1
"11151","LOC286083",221.025939911091,-0.0327016004791598,0.182251397009226,1,1
"11152","DLGAP2-AS1",5.81987580805329,-0.0455328759745932,0.210759911434638,1,1
"11153","LOC101927752",121.582645327271,-0.0688376307020636,0.119532596804407,1,1
"11154","CLN8",1141.37595313095,0.213031532615979,0.147618904095062,1,1
"11155","MIR3674",1.8069279308204,0.035508271889371,0.231909454582273,1,1
"11156","MIR596",0.408735444550786,-0.0142470540072731,0.257594577289782,1,1
"11157","LOC101928058",82.1396862566207,-0.176149278631421,0.149263045760961,1,1
"11158","KBTBD11-OT1",16.3254102293524,0.200549979535513,0.185147539576791,1,1
"11159","KBTBD11",3505.89616937962,-0.208908563511873,0.0984187178884268,1,1
"11160","MIR7160",1.51685634819007,-0.0411677330132558,0.228790384843881,1,1
"11161","MYOM2",429.733999925272,-0.211113450021898,0.176957214374196,1,1
"11162","LOC100287015",35.6498477882404,0.0291217519783762,0.13057843014159,1,1
"11163","ANGPT2",275.422085089456,0.166858008431626,0.177006639806858,1,1
"11164","MIR8055",4.22768601128268,0.0972256632871884,0.208397568883387,1,1
"11165","MIR4659A",0,0,0.274009855282615,NA,NA
"11166","MIR4659B",0,0,0.274009855282615,NA,NA
"11167","AGPAT5",525.258337382684,-0.0515654265993581,0.102273352552362,1,1
"11168","DEFA8P",0.0392340507833161,-0.0013015402349553,0.270053553816106,1,1
"11169","DEFB1",0.402828529250412,0.0215282515375295,0.261262617546907,0.95346851149089,1
"11170","DEFA4",0.896622055783618,-0.153768871424511,0.336626950698556,0.0355023185439362,1
"11171","GS1-24F4.2",0.134199253099369,-0.00229073012682388,0.268691957667617,1,1
"11172","DEFA6",0,0,0.274009855282615,NA,NA
"11173","DEFA10P",0,0,0.274009855282615,NA,NA
"11174","DEFA1",0,0,0.274009855282615,NA,NA
"11175","DEFA3",0,0,0.274009855282615,NA,NA
"11176","DEFA11P",0,0,0.274009855282615,NA,NA
"11177","DEFA9P",0,0,0.274009855282615,NA,NA
"11178","DEFA5",0.321904098040785,-0.0078684128160283,0.26222893795368,1,1
"11179","DEFA1B",0,0,0.274009855282615,NA,NA
"11180","DEFT1P",0,0,0.274009855282615,NA,NA
"11181","DEFT1P2",0,0,0.274009855282615,NA,NA
"11182","DEFB109P1B",4.29270494400239,-0.0259399014176531,0.200548922920189,1,1
"11183","LINC00965",2.02271958169377,-0.0185206797894622,0.248372812326393,1,1
"11184","USP17L1",7.55879573380233,-0.10196111495181,0.195928443573799,1,1
"11185","USP17L4",1.62173343826721,-0.0417639775993709,0.232275934507319,1,1
"11186","DEFB104A",0,0,0.274009855282615,NA,NA
"11187","DEFB103A",0,0,0.274009855282615,NA,NA
"11188","SPAG11B",0,0,0.274009855282615,NA,NA
"11189","DEFB103B",0,0,0.274009855282615,NA,NA
"11190","ZNF705G",0.478178025264584,0.00508236300837888,0.260014384639821,1,1
"11191","DEFB4B",0,0,0.274009855282615,NA,NA
"11192","DEFB104B",0,0,0.274009855282615,NA,NA
"11193","FAM90A7P",0,0,0.274009855282615,NA,NA
"11194","DEFB105A",0,0,0.274009855282615,NA,NA
"11195","PRR23D1",0,0,0.274009855282615,NA,NA
"11196","PRR23D2",0,0,0.274009855282615,NA,NA
"11197","DEFB107B",0,0,0.274009855282615,NA,NA
"11198","DEFB105B",0,0,0.274009855282615,NA,NA
"11199","DEFB107A",0,0,0.274009855282615,NA,NA
"11200","FAM90A10P",0,0,0.274009855282615,NA,NA
"11201","SPAG11A",0,0,0.274009855282615,NA,NA
"11202","DEFB4A",0,0,0.274009855282615,NA,NA
"11203","ZNF705B",0.0425053269023293,-0.00130154023495529,0.270053553816106,1,1
"11204","USP17L8",2.72409565400294,-0.293486931494531,0.330333296157529,0.19003862697596,1
"11205","USP17L3",0.337291671354218,-0.0204093446317162,0.270786160780355,0.605548886088856,1
"11206","MIR548I3",0,0,0.274009855282615,NA,NA
"11207","FAM86B3P",25.949345266037,-1.10927742084683,0.344821624236757,0.00482602991074111,1
"11208","PRAG1",578.731090236872,-0.171640426307676,0.2243589198799,0.960856770673897,1
